customer_id,first_name,last_name,gender,dob,city,state,occupation,account_open_date,account_type,balance,credit_score,loan_status
4082,Arnav,Garg,F,2001-01-22,Bangalore,Mizoram,Teacher,2018-07-23,Current,194927.51,465,No Loan
4083,Kismat,Garde,O,1997-04-20,Bangalore,Nagaland,Other,2018-03-26,Salary,373588.81,773,Defaulted
4084,Yasmin,Mangat,F,1997-10-26,Bangalore,Chhattisgarh,Engineer,2018-06-23,Savings,275261.53,391,No Loan
4085,Dhanush,Tata,O,1968-10-08,Delhi,Maharashtra,Retired,2022-07-04,Fixed Deposit,282533.2,504,Closed
4086,Inaaya ,Bail,O,1962-05-18,Hyderabad,Mizoram,Retired,2024-04-17,Salary,411501.32,699,Active
4087,Aarush,Datta,O,1961-10-30,Kolkata,Nagaland,Teacher,2025-07-21,Current,192511.84,445,Closed
4088,Seher,Comar,O,1999-12-29,Pune,Sikkim,Other,2018-07-26,Current,158984.61,540,Closed
4089,Ayesha,Bhardwaj,O,2003-01-24,Chennai,Karnataka,Business,2021-06-17,Current,252281.47,462,Defaulted
4090,Ira,Hora,O,2004-07-26,Mumbai,Mizoram,Teacher,2022-02-11,Current,221325.47,801,Closed
4091,Madhup,Mani,M,1999-06-20,Chennai,Kerala,Doctor,2022-06-12,Savings,242022.92,658,Closed
4092,Prisha,Sheth,M,2005-10-16,Delhi,Bihar,Retired,2022-09-15,Salary,353323.0,832,No Loan
4093,Indrans,Tiwari,F,1970-02-17,Mumbai,Tamil Nadu,Teacher,2023-06-25,Salary,442578.45,606,Defaulted
4094,Saanvi,Acharya,F,2006-01-10,Kolkata,Uttar Pradesh,Retired,2018-12-20,Salary,391061.86,632,No Loan
4095,Bhamini,Bora,F,1989-02-04,Ahmedabad,Assam,Business,2017-08-06,Salary,239843.79,542,Defaulted
4096,Nakul,Shroff,M,2002-01-20,Pune,Madhya Pradesh,Doctor,2020-12-23,Fixed Deposit,155470.09,708,Defaulted
4097,Hrishita,Ray,O,1975-05-17,Ahmedabad,Bihar,Other,2019-04-29,Salary,405732.54,602,No Loan
4098,Advik,Aurora,F,1967-10-06,Kolkata,Jharkhand,Other,2016-03-01,Savings,403032.01,337,No Loan
4099,Kabir,Thaker,M,1963-01-02,Chennai,Tripura,Doctor,2019-04-15,Savings,366488.29,826,Closed
4100,Darshit,Date,F,2001-01-26,Chennai,Manipur,Teacher,2016-12-23,Savings,25600.53,300,Active
4101,Taimur,Sahota,O,1962-11-10,Pune,Madhya Pradesh,Other,2022-12-10,Salary,304905.44,712,Active
4102,Shlok,Hari,F,1955-06-26,Bangalore,Kerala,Other,2020-11-14,Fixed Deposit,223938.15,728,Closed
4103,Aaryahi,Rao,F,1968-12-13,Pune,Odisha,Student,2020-12-06,Fixed Deposit,57767.22,780,No Loan
4104,Parinaaz,Korpal,F,1987-04-28,Ahmedabad,Arunachal Pradesh,Doctor,2016-06-23,Savings,218685.98,650,Closed
4105,Stuvan,Aurora,M,1988-10-15,Ahmedabad,Himachal Pradesh,Other,2021-03-15,Salary,90046.89,350,Closed
4106,Yasmin,Handa,M,2002-06-11,Pune,Tripura,Other,2023-10-27,Savings,157740.8,366,Defaulted
4107,Aarna,Sankaran,M,1991-06-12,Kolkata,Odisha,Engineer,2017-06-06,Salary,426819.9,780,Active
4108,Piya,Korpal,O,1996-12-20,Chennai,Andhra Pradesh,Retired,2021-09-26,Current,48381.87,655,Closed
4109,Aradhya,Sibal,M,1980-08-15,Kolkata,Assam,Other,2016-06-03,Savings,384856.03,738,Defaulted
4110,Inaaya ,Batra,F,1987-01-30,Chennai,Assam,Doctor,2020-01-20,Savings,57454.83,504,No Loan
4111,Amani,Gupta,O,1971-06-19,Kolkata,Telangana,Doctor,2017-05-13,Fixed Deposit,293045.18,763,Closed
4112,Lavanya,Keer,M,1977-09-21,Mumbai,Arunachal Pradesh,Engineer,2019-11-14,Savings,25113.88,539,No Loan
4113,Ishita,Soni,O,1976-09-26,Pune,Tamil Nadu,Doctor,2021-01-13,Current,320862.02,404,Active
4114,Mannat,Jha,M,1985-06-20,Pune,Bihar,Retired,2019-06-13,Fixed Deposit,105557.78,796,Active
4115,Kiara,Venkataraman,O,1955-06-19,Chennai,Sikkim,Teacher,2017-12-12,Current,452286.19,457,Closed
4116,Ahana ,Banerjee,F,1956-09-07,Chennai,Mizoram,Retired,2024-05-18,Current,495954.54,610,No Loan
4117,Raghav,Sarin,O,1967-02-05,Ahmedabad,Odisha,Teacher,2023-08-24,Salary,332087.53,762,No Loan
4118,Neysa,Sengupta,M,1981-03-07,Delhi,Arunachal Pradesh,Business,2024-11-16,Current,346955.44,849,Closed
4119,Fateh,Sarkar,O,1971-12-30,Mumbai,Mizoram,Retired,2025-09-23,Fixed Deposit,446993.32,554,Defaulted
4120,Alisha,Din,O,1988-03-08,Bangalore,West Bengal,Doctor,2018-09-21,Fixed Deposit,456968.74,394,No Loan
4121,Riaan,Rama,F,1965-11-03,Bangalore,Karnataka,Student,2016-06-10,Fixed Deposit,415955.39,777,No Loan
4122,Piya,Brahmbhatt,O,1983-10-21,Pune,Uttarakhand,Business,2017-08-18,Current,122787.94,489,Closed
4123,Anya,Kibe,F,1959-12-29,Mumbai,Haryana,Engineer,2019-02-25,Salary,439561.69,835,Active
4124,Urvi,Sharma,O,1955-02-25,Mumbai,Uttar Pradesh,Other,2022-05-09,Salary,65360.48,432,Closed
4125,Trisha,Guha,F,1999-04-06,Delhi,Arunachal Pradesh,Engineer,2018-10-08,Salary,14053.01,809,Defaulted
4126,Mamooty,Garde,O,1975-05-03,Mumbai,West Bengal,Engineer,2018-11-15,Savings,17367.14,709,Closed
4127,Bhamini,Contractor,F,2001-03-30,Bangalore,Tamil Nadu,Retired,2025-09-10,Current,467972.0,592,Active
4128,Divyansh,Butala,F,1985-01-09,Bangalore,Chhattisgarh,Teacher,2017-09-27,Fixed Deposit,491343.55,414,Closed
4129,Anay,Kanda,M,1963-09-30,Kolkata,Meghalaya,Engineer,2025-05-03,Salary,130348.45,558,Closed
4130,Akarsh,Sathe,O,1979-09-19,Delhi,Mizoram,Other,2023-01-29,Current,453018.85,598,No Loan
4131,Myra,Magar,O,2001-12-23,Delhi,Bihar,Business,2022-01-11,Current,457514.05,800,Active
4132,Arhaan,Dewan,M,1983-04-02,Delhi,Maharashtra,Doctor,2023-10-28,Fixed Deposit,10167.46,762,Defaulted
4133,Darshit,Bali,F,1992-09-08,Bangalore,Assam,Student,2022-12-12,Fixed Deposit,402558.27,496,Closed
4134,Anika,Iyer,O,1972-08-24,Mumbai,Mizoram,Student,2021-11-06,Current,106292.34,390,No Loan
4135,Fateh,Arora,M,1971-04-26,Pune,Goa,Doctor,2018-02-07,Salary,224159.66,843,Defaulted
4136,Kabir,Salvi,O,1960-08-22,Hyderabad,Gujarat,Doctor,2025-06-20,Current,219897.18,693,Closed
4137,Umang,Mallick,M,1985-02-13,Ahmedabad,Himachal Pradesh,Doctor,2025-01-19,Current,162212.46,360,Closed
4138,Vritika,Saha,M,1987-04-14,Chennai,Goa,Teacher,2016-11-25,Fixed Deposit,396302.78,394,Closed
4139,Farhan,Mammen,F,1994-05-18,Hyderabad,Arunachal Pradesh,Doctor,2022-10-17,Current,327733.1,769,No Loan
4140,Hunar,Doctor,F,1970-07-27,Delhi,Chhattisgarh,Student,2019-03-17,Salary,456736.56,813,Active
4141,Aayush,Grewal,F,2005-07-28,Kolkata,Arunachal Pradesh,Engineer,2022-05-30,Savings,280367.83,493,No Loan
4142,Faiyaz,Lala,M,1989-06-25,Bangalore,Sikkim,Business,2015-12-21,Fixed Deposit,137306.65,635,Active
4143,Eva,Agrawal,O,1972-11-09,Bangalore,Jharkhand,Other,2025-09-22,Current,130515.67,548,No Loan
4144,Nirvaan,Vasa,M,1964-02-03,Delhi,Meghalaya,Engineer,2021-03-14,Fixed Deposit,352948.01,765,Active
4145,Nitara,Khanna,M,1969-04-19,Kolkata,Meghalaya,Engineer,2018-12-22,Salary,343954.22,520,Closed
4146,Divyansh,Chadha,O,1987-05-06,Bangalore,Madhya Pradesh,Retired,2019-05-29,Savings,495537.2,548,No Loan
4147,Zaina,Banik,O,1992-05-25,Kolkata,Chhattisgarh,Retired,2024-12-22,Salary,202917.87,575,Defaulted
4148,Diya,Bora,F,2000-02-28,Ahmedabad,West Bengal,Doctor,2017-12-03,Salary,129425.36,387,No Loan
4149,Anvi,Kunda,F,2006-07-08,Bangalore,Assam,Doctor,2016-12-02,Current,337329.67,804,Closed
4150,Nishith,Rattan,O,1993-04-16,Bangalore,Tripura,Doctor,2018-07-26,Current,336754.66,540,Active
4151,Mamooty,Thaker,O,1982-11-26,Delhi,Himachal Pradesh,Other,2021-12-01,Salary,318709.76,535,Defaulted
4152,Suhana,Kalita,M,1982-06-02,Pune,Arunachal Pradesh,Student,2016-10-11,Current,338859.78,802,Closed
4153,Aniruddh,Char,M,1976-07-28,Pune,Sikkim,Business,2022-06-24,Savings,150943.89,842,No Loan
4154,Vihaan,Kar,M,2004-03-15,Pune,Punjab,Doctor,2022-02-13,Salary,136729.28,791,Active
4155,Anvi,Rana,F,1970-01-21,Hyderabad,Uttar Pradesh,Other,2017-12-06,Fixed Deposit,447151.59,715,Closed
4156,Neelofar,Viswanathan,M,1989-06-09,Delhi,Tripura,Student,2022-09-06,Savings,400874.68,328,Defaulted
4157,Nakul,Ram,F,1997-12-31,Ahmedabad,Mizoram,Teacher,2018-06-10,Savings,227756.74,461,Closed
4158,Trisha,Barad,M,1974-05-04,Ahmedabad,Maharashtra,Retired,2024-03-22,Salary,413282.47,360,Closed
4159,Zeeshan,Bali,O,1995-08-01,Chennai,Nagaland,Other,2016-04-16,Savings,388502.18,370,Defaulted
4160,Trisha,Rege,M,1960-07-15,Mumbai,Arunachal Pradesh,Retired,2018-03-29,Savings,403242.28,765,Closed
4161,Vihaan,Dey,F,1979-11-29,Bangalore,Manipur,Business,2020-06-25,Savings,189725.19,520,Defaulted
4162,Romil,Toor,O,1999-01-03,Kolkata,Nagaland,Doctor,2021-07-28,Fixed Deposit,437332.86,832,Defaulted
4163,Ryan,Varma,F,1995-12-15,Delhi,Meghalaya,Teacher,2021-04-30,Salary,50385.34,381,No Loan
4164,Veer,Shukla,M,1989-07-26,Pune,West Bengal,Teacher,2024-01-24,Salary,135257.06,821,Active
4165,Pihu,Ramakrishnan,M,2001-08-12,Delhi,Punjab,Teacher,2025-04-17,Savings,267205.76,562,No Loan
4166,Hiran,Keer,O,1999-09-30,Chennai,Karnataka,Engineer,2025-07-12,Savings,489887.43,491,Defaulted
4167,Shlok,Lata,F,1960-12-15,Kolkata,Mizoram,Teacher,2024-02-04,Savings,471136.8,325,Active
4168,Ojas,Rau,O,1996-09-15,Kolkata,Himachal Pradesh,Student,2016-11-01,Current,352826.58,807,Defaulted
4169,Kimaya,Kunda,F,1973-03-22,Ahmedabad,Haryana,Teacher,2020-09-05,Current,372319.22,528,Active
4170,Nakul,Mandal,F,1976-01-25,Mumbai,Gujarat,Other,2021-04-12,Current,354053.89,334,Active
4171,Kartik,Tella,F,1978-06-25,Bangalore,Karnataka,Business,2020-12-22,Current,236332.68,801,Active
4172,Ranbir,Deo,M,1989-12-28,Ahmedabad,Punjab,Engineer,2022-10-07,Current,64528.63,324,Active
4173,Tiya,Ramesh,M,1983-08-10,Chennai,Uttar Pradesh,Engineer,2018-12-20,Current,353235.34,311,Closed
4174,Kanav,Sankar,O,1964-03-29,Kolkata,Sikkim,Student,2020-10-13,Fixed Deposit,326589.88,300,No Loan
4175,Ishita,Dyal,O,1979-05-13,Ahmedabad,Gujarat,Business,2024-12-30,Savings,179822.91,435,No Loan
4176,Elakshi,Chadha,M,1986-04-02,Delhi,Bihar,Doctor,2025-08-29,Fixed Deposit,118007.52,385,No Loan
4177,Navya,Dasgupta,F,2004-01-27,Hyderabad,Gujarat,Engineer,2020-09-21,Current,276362.54,623,Closed
4178,Jivin,Wali,F,1995-06-20,Kolkata,Rajasthan,Retired,2021-07-03,Savings,129302.13,474,No Loan
4179,Nirvaan,Hayre,F,1988-07-31,Ahmedabad,Meghalaya,Retired,2022-02-22,Fixed Deposit,85709.49,404,Defaulted
4180,Jiya,Karpe,M,2003-07-24,Hyderabad,Nagaland,Retired,2020-05-15,Salary,5913.57,348,Closed
4181,Onkar,Raman,M,1977-12-30,Delhi,Assam,Retired,2018-04-03,Fixed Deposit,410318.15,639,Defaulted
4182,Uthkarsh,Talwar,F,1971-12-13,Hyderabad,Nagaland,Engineer,2017-11-18,Salary,285761.62,653,Closed
4183,Darshit,Chandra,M,1981-07-07,Delhi,Uttar Pradesh,Doctor,2015-10-27,Savings,65819.5,618,Closed
4184,Amani,Maharaj,M,1972-02-08,Delhi,Odisha,Teacher,2024-03-09,Savings,416802.37,341,Defaulted
4185,Jiya,Kade,F,1973-08-15,Kolkata,Gujarat,Teacher,2024-06-16,Salary,243542.71,806,No Loan
4186,Aaryahi,Ratti,F,1972-11-05,Ahmedabad,Meghalaya,Engineer,2016-08-18,Savings,71780.35,564,Active
4187,Anika,Kamdar,M,1995-04-10,Kolkata,Madhya Pradesh,Student,2017-08-08,Fixed Deposit,369661.89,763,No Loan
4188,Hiran,Chana,F,1976-01-28,Chennai,Bihar,Student,2017-10-18,Fixed Deposit,224523.88,396,No Loan
4189,Arnav,Vaidya,F,1979-05-10,Chennai,Assam,Student,2016-09-09,Fixed Deposit,208471.38,625,No Loan
4190,Ira,Loyal,F,1973-08-21,Delhi,Himachal Pradesh,Business,2017-08-04,Current,26970.87,367,No Loan
4191,Shanaya,Sankar,F,1963-06-09,Kolkata,Maharashtra,Retired,2017-05-24,Savings,120614.83,376,Defaulted
4192,Nitara,Mander,F,1968-09-15,Mumbai,Arunachal Pradesh,Engineer,2016-06-11,Fixed Deposit,222216.84,520,Closed
4193,Shayak,Ratta,F,1955-06-08,Pune,Telangana,Retired,2017-08-29,Current,488063.09,630,No Loan
4194,Adah,Dara,M,1973-08-17,Mumbai,Haryana,Student,2020-08-06,Fixed Deposit,160772.92,373,Defaulted
4195,Suhana,Deol,O,1969-10-07,Kolkata,Nagaland,Student,2025-06-21,Current,96334.88,553,No Loan
4196,Indrajit,Apte,F,1978-10-28,Delhi,Nagaland,Engineer,2019-10-14,Salary,57617.63,631,Closed
4197,Tarini,Choudhary,O,1994-07-07,Kolkata,Goa,Doctor,2021-02-25,Salary,195036.9,754,Closed
4198,Hrishita,Randhawa,M,1980-11-05,Pune,Andhra Pradesh,Student,2019-03-22,Fixed Deposit,481188.07,612,Active
4199,Kaira,Shanker,M,1965-09-05,Pune,Punjab,Teacher,2017-04-25,Savings,247919.4,544,Closed
4200,Gatik,Batta,O,1973-02-13,Bangalore,Haryana,Business,2024-01-14,Fixed Deposit,342701.81,827,Closed
4201,Nakul,Karpe,F,1982-06-03,Chennai,Punjab,Doctor,2019-07-11,Savings,393455.03,341,Defaulted
4202,Madhup,Dey,O,1966-01-14,Chennai,Bihar,Student,2018-09-19,Salary,332017.94,577,No Loan
4203,Oorja,Dube,F,1954-12-24,Chennai,Maharashtra,Business,2019-10-29,Fixed Deposit,166177.11,365,Closed
4204,Alia,Chhabra,F,1994-03-17,Pune,Haryana,Other,2022-05-05,Salary,365820.39,702,Defaulted
4205,Yuvraj ,Sawhney,O,1961-08-05,Hyderabad,Manipur,Teacher,2017-02-27,Salary,86683.28,708,Active
4206,Seher,Wali,F,1984-11-17,Delhi,Madhya Pradesh,Business,2018-04-28,Current,397152.79,706,Closed
4207,Akarsh,Madan,O,1996-08-14,Chennai,Tripura,Teacher,2022-03-26,Fixed Deposit,314823.67,338,Defaulted
4208,Pari,Korpal,M,1973-04-03,Chennai,Maharashtra,Business,2019-04-03,Salary,327815.61,713,Active
4209,Samarth,Anne,O,1990-06-02,Bangalore,Meghalaya,Doctor,2021-08-02,Current,64341.09,360,Active
4210,Ahana ,Raman,O,1989-04-21,Pune,Gujarat,Student,2022-05-13,Fixed Deposit,17129.31,653,Closed
4211,Renee,Barad,O,1980-02-22,Ahmedabad,Punjab,Retired,2018-03-22,Current,389407.58,557,Defaulted
4212,Jayan,Subramaniam,M,2002-04-29,Hyderabad,Madhya Pradesh,Doctor,2022-03-10,Savings,281014.42,745,Active
4213,Saksham,Goda,O,1968-11-10,Ahmedabad,Madhya Pradesh,Doctor,2019-06-22,Savings,187429.22,641,Closed
4214,Saanvi,Dhillon,M,1973-06-02,Ahmedabad,Haryana,Other,2019-12-30,Savings,32704.33,552,No Loan
4215,Anay,Sankar,F,1980-08-02,Chennai,Odisha,Other,2023-10-03,Salary,481945.01,710,Closed
4216,Alisha,Saxena,F,1971-05-17,Kolkata,Uttar Pradesh,Teacher,2016-11-12,Salary,144651.87,606,No Loan
4217,Kaira,Gera,O,1956-04-02,Bangalore,Kerala,Other,2022-05-19,Current,19067.42,617,Active
4218,Ayesha,Kamdar,M,1980-09-09,Mumbai,Telangana,Engineer,2016-02-11,Salary,475519.73,677,Defaulted
4219,Dhruv,Kamdar,O,1985-01-25,Kolkata,Himachal Pradesh,Other,2022-12-24,Salary,58104.64,739,No Loan
4220,Priyansh,Goswami,M,1978-06-18,Bangalore,Himachal Pradesh,Retired,2019-08-27,Current,390847.22,666,Active
4221,Jayan,Choudhary,M,1987-04-30,Bangalore,West Bengal,Retired,2018-06-15,Salary,126874.16,431,Active
4222,Kismat,Lanka,M,1994-08-10,Delhi,Uttar Pradesh,Doctor,2024-07-24,Fixed Deposit,52470.23,675,Defaulted
4223,Vaibhav,Gopal,F,1968-01-31,Pune,Arunachal Pradesh,Student,2016-05-19,Fixed Deposit,353568.35,398,Closed
4224,Divij,Sathe,F,2006-07-13,Pune,Goa,Retired,2019-08-27,Fixed Deposit,356291.97,470,Active
4225,Badal,Dass,O,1961-01-19,Kolkata,Assam,Other,2025-03-03,Savings,339269.56,358,Closed
4226,Alisha,Borde,M,1990-07-05,Chennai,Jharkhand,Retired,2020-02-08,Salary,481429.62,525,Defaulted
4227,Ranbir,Virk,M,1964-05-27,Chennai,Goa,Retired,2023-03-07,Salary,246212.22,596,No Loan
4228,Sahil,Chacko,F,1970-05-10,Hyderabad,Mizoram,Engineer,2022-09-24,Savings,468933.09,521,Closed
4229,Divij,Rao,O,1959-04-23,Pune,Arunachal Pradesh,Engineer,2019-09-16,Current,182231.37,702,Defaulted
4230,Reyansh,Mahal,M,1993-09-24,Hyderabad,Meghalaya,Other,2018-10-04,Fixed Deposit,54976.52,648,Closed
4231,Miraan,Anand,O,1983-07-27,Bangalore,Uttar Pradesh,Engineer,2018-08-15,Current,98202.11,839,Closed
4232,Darshit,Som,F,1968-01-23,Ahmedabad,Bihar,Teacher,2017-01-27,Current,401477.81,659,Defaulted
4233,Hazel,Bhatia,F,1973-01-27,Hyderabad,Tripura,Retired,2018-10-21,Savings,120915.84,307,Active
4234,Tara,Gour,F,1986-03-29,Hyderabad,Telangana,Retired,2025-03-06,Fixed Deposit,99817.44,790,No Loan
4235,Hazel,Chander,O,1966-12-10,Kolkata,Haryana,Other,2018-05-12,Savings,21122.29,548,Active
4236,Jayan,Sinha,O,1955-05-12,Pune,Himachal Pradesh,Retired,2021-04-20,Current,1904.2,392,Defaulted
4237,Damini,Krishnan,F,1989-09-09,Mumbai,Arunachal Pradesh,Doctor,2016-02-12,Savings,497905.38,567,No Loan
4238,Ivan,Bajwa,F,1981-07-25,Chennai,Meghalaya,Engineer,2018-01-22,Fixed Deposit,75484.74,828,Defaulted
4239,Nakul,Venkataraman,M,1965-05-17,Mumbai,Punjab,Teacher,2018-01-06,Current,468126.66,421,Defaulted
4240,Vardaniya,Dewan,M,1979-10-02,Bangalore,Manipur,Doctor,2025-07-11,Salary,165823.54,615,Active
4241,Jayant,Savant,M,1971-06-29,Bangalore,Bihar,Other,2023-07-03,Salary,68456.34,605,No Loan
4242,Ishaan,Reddy,F,2003-04-25,Pune,Punjab,Doctor,2019-12-27,Fixed Deposit,168169.28,763,Defaulted
4243,Darshit,Gulati,O,2006-02-09,Bangalore,Chhattisgarh,Doctor,2016-06-25,Current,379109.74,715,Closed
4244,Amira,Lalla,O,1954-10-21,Bangalore,Uttar Pradesh,Student,2020-08-25,Current,289022.67,779,Active
4245,Ira,Madan,M,1988-02-08,Mumbai,Telangana,Doctor,2022-06-26,Salary,96453.29,846,No Loan
4246,Anahita,Sabharwal,O,1982-04-01,Delhi,Mizoram,Doctor,2024-09-11,Current,465518.17,464,Active
4247,Saanvi,Toor,M,1978-11-07,Mumbai,Telangana,Doctor,2025-08-03,Current,189248.74,645,Defaulted
4248,Eshani,Jani,F,1982-05-04,Ahmedabad,Goa,Business,2020-01-16,Savings,128288.52,747,Active
4249,Gokul,Swaminathan,O,1989-01-01,Kolkata,Arunachal Pradesh,Other,2024-04-07,Fixed Deposit,473474.43,516,Defaulted
4250,Kismat,Gour,M,1968-11-04,Ahmedabad,Uttarakhand,Other,2017-01-05,Fixed Deposit,153401.34,565,Closed
4251,Lavanya,Zacharia,F,1975-01-27,Pune,Maharashtra,Other,2017-09-23,Salary,405603.23,379,Closed
4252,Rohan,Grover,O,1980-10-18,Mumbai,Andhra Pradesh,Doctor,2022-02-28,Salary,8903.2,551,Defaulted
4253,Kiaan,Sheth,M,1976-03-03,Mumbai,Andhra Pradesh,Engineer,2024-01-20,Current,366070.57,581,Closed
4254,Urvi,Ray,O,1969-06-08,Chennai,Tripura,Other,2023-03-05,Fixed Deposit,281852.29,677,Closed
4255,Kiara,Subramanian,M,1964-10-11,Mumbai,Tripura,Doctor,2023-06-02,Salary,489348.39,597,Closed
4256,Nehmat,Sundaram,M,2005-10-01,Bangalore,Jharkhand,Student,2018-02-21,Salary,464435.96,808,No Loan
4257,Hridaan,Anand,M,1981-09-26,Mumbai,Haryana,Engineer,2019-12-04,Fixed Deposit,97098.23,664,Closed
4258,Aradhya,Iyengar,M,1984-08-22,Bangalore,Manipur,Teacher,2020-01-25,Savings,449000.11,773,Defaulted
4259,Umang,Wadhwa,M,2003-04-11,Ahmedabad,Gujarat,Other,2023-09-05,Fixed Deposit,276107.38,533,Defaulted
4260,Zeeshan,Bal,O,1986-04-17,Ahmedabad,Haryana,Retired,2017-12-25,Savings,487749.81,385,No Loan
4261,Ritvik,Grover,O,1964-09-01,Ahmedabad,Arunachal Pradesh,Teacher,2017-06-27,Salary,212269.99,479,No Loan
4262,Veer,Wali,M,1978-08-15,Bangalore,Rajasthan,Teacher,2023-09-04,Savings,102293.79,448,No Loan
4263,Kismat,Din,F,1984-04-03,Hyderabad,Kerala,Student,2017-02-03,Fixed Deposit,263852.88,555,Closed
4264,Anvi,Bahri,O,1989-08-23,Ahmedabad,West Bengal,Retired,2025-02-23,Current,49361.75,608,Defaulted
4265,Sumer,Gandhi,O,1987-05-24,Delhi,Gujarat,Doctor,2016-12-01,Current,351666.41,368,Defaulted
4266,Ivan,Ahluwalia,O,1975-11-19,Mumbai,Bihar,Other,2024-05-20,Salary,51775.51,385,No Loan
4267,Purab,Balan,F,1964-09-11,Chennai,Andhra Pradesh,Retired,2025-04-26,Salary,77176.42,483,Closed
4268,Mohanlal,Lad,M,1989-06-08,Ahmedabad,Kerala,Doctor,2019-06-26,Current,13189.01,617,No Loan
4269,Yuvaan,Ganesh,O,1956-05-28,Delhi,Uttar Pradesh,Other,2023-05-24,Current,167142.17,592,Active
4270,Shray,Rastogi,M,1996-06-22,Delhi,Karnataka,Engineer,2023-08-06,Savings,334235.3,746,Active
4271,Baiju,Suresh,O,1974-02-25,Ahmedabad,Mizoram,Student,2022-01-09,Savings,195985.74,711,Closed
4272,Advika,Sibal,O,1994-08-13,Pune,Meghalaya,Retired,2017-11-11,Fixed Deposit,489274.48,543,Active
4273,Armaan,Sama,O,1984-04-04,Delhi,Tripura,Business,2024-07-04,Savings,124355.35,453,No Loan
4274,Dishani,Bandi,F,1992-01-21,Mumbai,Chhattisgarh,Other,2025-05-26,Current,52585.63,572,Closed
4275,Nitara,Saxena,F,1980-06-25,Delhi,Manipur,Student,2021-05-19,Salary,490533.72,819,Defaulted
4276,Hridaan,Bobal,M,2004-07-16,Pune,Tripura,Retired,2020-04-22,Savings,396975.16,458,No Loan
4277,Mannat,Handa,M,1968-02-15,Bangalore,Himachal Pradesh,Doctor,2017-05-08,Current,238534.33,475,No Loan
4278,Arnav,Bains,F,1981-08-08,Chennai,Jharkhand,Doctor,2019-07-06,Current,18335.23,510,No Loan
4279,Kartik,Kadakia,M,1955-08-04,Bangalore,Odisha,Engineer,2018-01-10,Salary,7960.56,466,Defaulted
4280,Yasmin,Tella,M,1967-12-11,Bangalore,Chhattisgarh,Engineer,2022-11-13,Fixed Deposit,302796.08,656,Closed
4281,Jiya,Datta,F,1983-10-25,Pune,Gujarat,Retired,2025-01-26,Salary,306135.93,626,No Loan
4282,Ishaan,Varughese,M,1954-10-21,Hyderabad,Arunachal Pradesh,Retired,2016-11-21,Savings,32298.36,633,Closed
4283,Vedika,Bali,M,1972-10-31,Chennai,Haryana,Teacher,2023-12-23,Salary,247882.37,328,No Loan
4284,Pari,Koshy,M,1986-08-19,Chennai,Bihar,Student,2018-08-01,Fixed Deposit,294879.08,629,Defaulted
4285,Zoya,Yogi,M,1960-03-16,Chennai,Karnataka,Business,2023-08-01,Savings,255358.02,394,Closed
4286,Anaya,Dayal,M,1996-09-26,Pune,Odisha,Student,2022-02-04,Fixed Deposit,71413.71,652,Defaulted
4287,Seher,Gandhi,M,1992-10-10,Pune,Rajasthan,Doctor,2025-01-31,Fixed Deposit,90468.82,564,No Loan
4288,Eshani,Brahmbhatt,F,2000-01-06,Bangalore,Sikkim,Business,2021-04-27,Fixed Deposit,13544.72,318,Closed
4289,Pihu,Dewan,M,2001-03-04,Pune,Uttar Pradesh,Business,2024-08-11,Current,165359.66,798,Defaulted
4290,Mamooty,Tandon,M,1995-03-06,Ahmedabad,Andhra Pradesh,Business,2019-12-09,Fixed Deposit,423801.08,824,Defaulted
4291,Purab,Gala,M,1984-04-15,Bangalore,Mizoram,Teacher,2023-12-27,Current,448866.78,384,Active
4292,Samaira,Jain,F,1975-03-21,Delhi,Arunachal Pradesh,Business,2024-04-01,Salary,484750.25,391,Active
4293,Zaina,Venkataraman,M,1995-01-11,Bangalore,Himachal Pradesh,Engineer,2020-11-15,Salary,47555.63,336,Closed
4294,Ivana,Choudhury,M,1962-01-04,Chennai,West Bengal,Engineer,2018-04-13,Savings,385890.25,439,Defaulted
4295,Anahi,Zachariah,F,1969-08-31,Hyderabad,Chhattisgarh,Engineer,2019-12-30,Current,415266.09,477,Defaulted
4296,Dishani,Golla,F,1961-06-22,Kolkata,Maharashtra,Doctor,2024-12-27,Fixed Deposit,414436.6,436,Closed
4297,Aaina,Mander,F,2005-04-17,Bangalore,Karnataka,Retired,2022-07-26,Fixed Deposit,257338.23,641,Closed
4298,Nirvaan,Bumb,O,1975-02-12,Chennai,Punjab,Retired,2017-02-22,Current,108212.45,556,Active
4299,Urvi,Dugar,F,1987-07-05,Kolkata,Arunachal Pradesh,Engineer,2016-11-22,Salary,101367.13,542,Defaulted
4300,Adah,Bose,O,1984-05-29,Mumbai,Maharashtra,Retired,2022-09-02,Salary,169536.25,714,Active
4301,Shamik,Goyal,M,1986-12-18,Hyderabad,Bihar,Retired,2016-04-14,Savings,397022.57,642,Closed
4302,Aradhya,Wable,O,1975-09-22,Mumbai,Meghalaya,Engineer,2019-10-10,Salary,238900.18,445,Closed
4303,Yuvaan,Kale,O,1981-09-26,Bangalore,West Bengal,Engineer,2019-05-28,Savings,472946.54,551,Closed
4304,Nirvaan,Ramaswamy,M,1970-10-06,Delhi,Uttar Pradesh,Other,2020-08-21,Current,150037.41,610,Active
4305,Indranil,Ram,F,1965-12-26,Chennai,Karnataka,Student,2021-06-25,Savings,40252.37,791,Defaulted
