customer_id,first_name,last_name,full_name,gender,dob,age,city,state,occupation,income,account_type,account_open_date,account_age,balance,credit_score,loan_status
4236,Jayan,Sinha,Jayan Sinha,Others,12-05-1955,70,Pune,Himachal Pradesh,Retired,246806,Current,20-04-2021,4,1904.2,392,Defaulted
4237,Damini,Krishnan,Damini Krishnan,Female,09-09-1989,36,Mumbai,Arunachal Pradesh,Doctor,958097,Savings,12-02-2016,9,497905.38,567,No Loan
4238,Ivan,Bajwa,Ivan Bajwa,Female,25-07-1981,44,Chennai,Meghalaya,Engineer,551719,Fixed Deposit,22-01-2018,7,75484.74,828,Defaulted
4239,Nakul,Venkataraman,Nakul Venkataraman,Male,17-05-1965,60,Mumbai,Punjab,Teacher,503819,Current,06-01-2018,7,468126.66,421,Defaulted
4240,Vardaniya,Dewan,Vardaniya Dewan,Male,02-10-1979,46,Bangalore,Manipur,Doctor,539924,Salary,11-07-2025,0,165823.54,615,Active
4241,Jayant,Savant,Jayant Savant,Male,29-06-1971,54,Bangalore,Bihar,Other,138803,Salary,03-07-2023,2,68456.34,605,No Loan
4242,Ishaan,Reddy,Ishaan Reddy,Female,25-04-2003,22,Pune,Punjab,Doctor,502548,Fixed Deposit,27-12-2019,5,168169.28,763,Defaulted
4243,Darshit,Gulati,Darshit Gulati,Others,09-02-2006,19,Bangalore,Chhattisgarh,Doctor,948135,Current,25-06-2016,9,379109.74,715,Closed
4244,Amira,Lalla,Amira Lalla,Others,21-10-1954,71,Bangalore,Uttar Pradesh,Student,877744,Current,25-08-2020,5,289022.67,779,Active
4245,Ira,Madan,Ira Madan,Male,08-02-1988,37,Mumbai,Telangana,Doctor,818736,Salary,26-06-2022,3,96453.29,846,No Loan
4246,Anahita,Sabharwal,Anahita Sabharwal,Others,01-04-1982,43,Delhi,Mizoram,Doctor,547742,Current,11-09-2024,1,465518.17,464,Active
4247,Saanvi,Toor,Saanvi Toor,Male,07-11-1978,46,Mumbai,Telangana,Doctor,769539,Current,03-08-2025,0,189248.74,645,Defaulted
4248,Eshani,Jani,Eshani Jani,Female,04-05-1982,43,Ahmedabad,Goa,Business,796802,Savings,16-01-2020,5,128288.52,747,Active
4249,Gokul,Swaminathan,Gokul Swaminathan,Others,01-01-1989,36,Kolkata,Arunachal Pradesh,Other,315404,Fixed Deposit,07-04-2024,1,473474.43,516,Defaulted
4250,Kismat,Gour,Kismat Gour,Male,04-11-1968,57,Ahmedabad,Uttarakhand,Other,712249,Fixed Deposit,05-01-2017,8,153401.34,565,Closed
4251,Lavanya,Zacharia,Lavanya Zacharia,Female,27-01-1975,50,Pune,Maharashtra,Other,372523,Salary,23-09-2017,8,405603.23,379,Closed
4252,Rohan,Grover,Rohan Grover,Others,18-10-1980,45,Mumbai,Andhra Pradesh,Doctor,87297,Salary,28-02-2022,3,8903.2,551,Defaulted
4253,Kiaan,Sheth,Kiaan Sheth,Male,03-03-1976,49,Mumbai,Andhra Pradesh,Engineer,858443,Current,20-01-2024,1,366070.57,581,Closed
4254,Urvi,Ray,Urvi Ray,Others,08-06-1969,56,Chennai,Tripura,Other,579346,Fixed Deposit,05-03-2023,2,281852.29,677,Closed
4255,Kiara,Subramanian,Kiara Subramanian,Male,11-10-1964,61,Mumbai,Tripura,Doctor,190234,Salary,02-06-2023,2,489348.39,597,Closed
4256,Nehmat,Sundaram,Nehmat Sundaram,Male,01-10-2005,20,Bangalore,Jharkhand,Student,638302,Salary,21-02-2018,7,464435.96,808,No Loan
4257,Hridaan,Anand,Hridaan Anand,Male,26-09-1981,44,Mumbai,Haryana,Engineer,837454,Fixed Deposit,04-12-2019,5,97098.23,664,Closed
4258,Aradhya,Iyengar,Aradhya Iyengar,Male,22-08-1984,41,Bangalore,Manipur,Teacher,999242,Savings,25-01-2020,5,449000.11,773,Defaulted
4259,Umang,Wadhwa,Umang Wadhwa,Male,11-04-2003,22,Ahmedabad,Gujarat,Other,950765,Fixed Deposit,05-09-2023,2,276107.38,533,Defaulted
4260,Zeeshan,Bal,Zeeshan Bal,Others,17-04-1986,39,Ahmedabad,Haryana,Retired,248570,Savings,25-12-2017,7,487749.81,385,No Loan
4261,Ritvik,Grover,Ritvik Grover,Others,01-09-1964,61,Ahmedabad,Arunachal Pradesh,Teacher,853152,Salary,27-06-2017,8,212269.99,479,No Loan
4262,Veer,Wali,Veer Wali,Male,15-08-1978,47,Bangalore,Rajasthan,Teacher,867552,Savings,04-09-2023,2,102293.79,448,No Loan
4263,Kismat,Din,Kismat Din,Female,03-04-1984,41,Hyderabad,Kerala,Student,579733,Fixed Deposit,03-02-2017,8,263852.88,555,Closed
4264,Anvi,Bahri,Anvi Bahri,Others,23-08-1989,36,Ahmedabad,West Bengal,Retired,996271,Current,23-02-2025,0,49361.75,608,Defaulted
4265,Sumer,Gandhi,Sumer Gandhi,Others,24-05-1987,38,Delhi,Gujarat,Doctor,354996,Current,01-12-2016,8,351666.41,368,Defaulted
4266,Ivan,Ahluwalia,Ivan Ahluwalia,Others,19-11-1975,49,Mumbai,Bihar,Other,411383,Salary,20-05-2024,1,51775.51,385,No Loan
4267,Purab,Balan,Purab Balan,Female,11-09-1964,61,Chennai,Andhra Pradesh,Retired,464145,Salary,26-04-2025,0,77176.42,483,Closed
4268,Mohanlal,Lad,Mohanlal Lad,Male,08-06-1989,36,Ahmedabad,Kerala,Doctor,802847,Current,26-06-2019,6,13189.01,617,No Loan
4269,Yuvaan,Ganesh,Yuvaan Ganesh,Others,28-05-1956,69,Delhi,Uttar Pradesh,Other,581603,Current,24-05-2023,2,167142.17,592,Active
4270,Shray,Rastogi,Shray Rastogi,Male,22-06-1996,29,Delhi,Karnataka,Engineer,685863,Savings,06-08-2023,2,334235.3,746,Active
4271,Baiju,Suresh,Baiju Suresh,Others,25-02-1974,51,Ahmedabad,Mizoram,Student,577365,Savings,09-01-2022,3,195985.74,711,Closed
4272,Advika,Sibal,Advika Sibal,Others,13-08-1994,31,Pune,Meghalaya,Retired,689328,Fixed Deposit,11-11-2017,7,489274.48,543,Active
4273,Armaan,Sama,Armaan Sama,Others,04-04-1984,41,Delhi,Tripura,Business,218510,Savings,04-07-2024,1,124355.35,453,No Loan
4274,Dishani,Bandi,Dishani Bandi,Female,21-01-1992,33,Mumbai,Chhattisgarh,Other,249587,Current,26-05-2025,0,52585.63,572,Closed
4275,Nitara,Saxena,Nitara Saxena,Female,25-06-1980,45,Delhi,Manipur,Student,600032,Salary,19-05-2021,4,490533.72,819,Defaulted
4276,Hridaan,Bobal,Hridaan Bobal,Male,16-07-2004,21,Pune,Tripura,Retired,809180,Savings,22-04-2020,5,396975.16,458,No Loan
4277,Mannat,Handa,Mannat Handa,Male,15-02-1968,57,Bangalore,Himachal Pradesh,Doctor,505633,Current,08-05-2017,8,238534.33,475,No Loan
4278,Arnav,Bains,Arnav Bains,Female,08-08-1981,44,Chennai,Jharkhand,Doctor,994573,Current,06-07-2019,6,18335.23,510,No Loan
4279,Kartik,Kadakia,Kartik Kadakia,Male,04-08-1955,70,Bangalore,Odisha,Engineer,898791,Salary,10-01-2018,7,7960.56,466,Defaulted
4280,Yasmin,Tella,Yasmin Tella,Male,11-12-1967,57,Bangalore,Chhattisgarh,Engineer,745159,Fixed Deposit,13-11-2022,2,302796.08,656,Closed
4281,Jiya,Datta,Jiya Datta,Female,25-10-1983,42,Pune,Gujarat,Retired,430890,Salary,26-01-2025,0,306135.93,626,No Loan
4282,Ishaan,Varughese,Ishaan Varughese,Male,21-10-1954,71,Hyderabad,Arunachal Pradesh,Retired,819122,Savings,21-11-2016,8,32298.36,633,Closed
4283,Vedika,Bali,Vedika Bali,Male,31-10-1972,53,Chennai,Haryana,Teacher,715194,Salary,23-12-2023,1,247882.37,328,No Loan
4284,Pari,Koshy,Pari Koshy,Male,19-08-1986,39,Chennai,Bihar,Student,271260,Fixed Deposit,01-08-2018,7,294879.08,629,Defaulted
4285,Zoya,Yogi,Zoya Yogi,Male,16-03-1960,65,Chennai,Karnataka,Business,815219,Savings,01-08-2023,2,255358.02,394,Closed
4286,Anaya,Dayal,Anaya Dayal,Male,26-09-1996,29,Pune,Odisha,Student,847881,Fixed Deposit,04-02-2022,3,71413.71,652,Defaulted
4287,Seher,Gandhi,Seher Gandhi,Male,10-10-1992,33,Pune,Rajasthan,Doctor,833034,Fixed Deposit,31-01-2025,0,90468.82,564,No Loan
4288,Eshani,Brahmbhatt,Eshani Brahmbhatt,Female,06-01-2000,25,Bangalore,Sikkim,Business,601885,Fixed Deposit,27-04-2021,4,13544.72,318,Closed
4289,Pihu,Dewan,Pihu Dewan,Male,04-03-2001,24,Pune,Uttar Pradesh,Business,903525,Current,11-08-2024,1,165359.66,798,Defaulted
4290,Mamooty,Tandon,Mamooty Tandon,Male,06-03-1995,30,Ahmedabad,Andhra Pradesh,Business,500442,Fixed Deposit,09-12-2019,5,423801.08,824,Defaulted
4291,Purab,Gala,Purab Gala,Male,15-04-1984,41,Bangalore,Mizoram,Teacher,273199,Current,27-12-2023,1,448866.78,384,Active
4292,Samaira,Jain,Samaira Jain,Female,21-03-1975,50,Delhi,Arunachal Pradesh,Business,446794,Salary,01-04-2024,1,484750.25,391,Active
4293,Zaina,Venkataraman,Zaina Venkataraman,Male,11-01-1995,30,Bangalore,Himachal Pradesh,Engineer,554585,Salary,15-11-2020,4,47555.63,336,Closed
4294,Ivana,Choudhury,Ivana Choudhury,Male,04-01-1962,63,Chennai,West Bengal,Engineer,802722,Savings,13-04-2018,7,385890.25,439,Defaulted
4295,Anahi,Zachariah,Anahi Zachariah,Female,31-08-1969,56,Hyderabad,Chhattisgarh,Engineer,751777,Current,30-12-2019,5,415266.09,477,Defaulted
4296,Dishani,Golla,Dishani Golla,Female,22-06-1961,64,Kolkata,Maharashtra,Doctor,542890,Fixed Deposit,27-12-2024,0,414436.6,436,Closed
4297,Aaina,Mander,Aaina Mander,Female,17-04-2005,20,Bangalore,Karnataka,Retired,453100,Fixed Deposit,26-07-2022,3,257338.23,641,Closed
4298,Nirvaan,Bumb,Nirvaan Bumb,Others,12-02-1975,50,Chennai,Punjab,Retired,185598,Current,22-02-2017,8,108212.45,556,Active
4299,Urvi,Dugar,Urvi Dugar,Female,05-07-1987,38,Kolkata,Arunachal Pradesh,Engineer,320100,Salary,22-11-2016,8,101367.13,542,Defaulted
4300,Adah,Bose,Adah Bose,Others,29-05-1984,41,Mumbai,Maharashtra,Retired,852877,Salary,02-09-2022,3,169536.25,714,Active
4301,Shamik,Goyal,Shamik Goyal,Male,18-12-1986,38,Hyderabad,Bihar,Retired,778521,Savings,14-04-2016,9,397022.57,642,Closed
4302,Aradhya,Wable,Aradhya Wable,Others,22-09-1975,50,Mumbai,Meghalaya,Engineer,846676,Salary,10-10-2019,6,238900.18,445,Closed
4303,Yuvaan,Kale,Yuvaan Kale,Others,26-09-1981,44,Bangalore,West Bengal,Engineer,203241,Savings,28-05-2019,6,472946.54,551,Closed
4304,Nirvaan,Ramaswamy,Nirvaan Ramaswamy,Male,06-10-1970,55,Delhi,Uttar Pradesh,Other,809452,Current,21-08-2020,5,150037.41,610,Active
4305,Indranil,Ram,Indranil Ram,Female,26-12-1965,59,Chennai,Karnataka,Student,223124,Savings,25-06-2021,4,40252.37,791,Defaulted
4306,Dharmajan,Bedi,Dharmajan Bedi,Others,24-02-1995,30,Bangalore,Assam,Other,535065,Fixed Deposit,05-03-2022,3,30552.43,786,No Loan
4307,Indrajit,Madan,Indrajit Madan,Others,13-05-1960,65,Ahmedabad,Maharashtra,Business,274923,Salary,28-11-2015,9,93140.97,579,Active
4308,Yashvi,Swamy,Yashvi Swamy,Male,15-04-1988,37,Delhi,Tamil Nadu,Student,78036,Salary,02-05-2017,8,103830.82,665,Defaulted
4309,Baiju,Agarwal,Baiju Agarwal,Others,10-11-1998,26,Mumbai,Meghalaya,Business,626066,Salary,07-05-2018,7,356129.35,672,Defaulted
4310,Himmat,Dhingra,Himmat Dhingra,Male,06-11-1966,59,Mumbai,Uttarakhand,Engineer,224245,Fixed Deposit,27-04-2016,9,412828.89,635,Closed
4311,Nitya,Mangal,Nitya Mangal,Others,22-09-1979,46,Ahmedabad,Assam,Business,755763,Fixed Deposit,03-11-2021,3,352425.28,339,Closed
4312,Sahil,Gandhi,Sahil Gandhi,Female,07-07-1957,68,Pune,Bihar,Other,272747,Fixed Deposit,29-07-2018,7,232826.8,553,No Loan
4313,Dharmajan,Bahri,Dharmajan Bahri,Female,31-05-1957,68,Kolkata,Punjab,Retired,993848,Salary,05-09-2025,0,310103.09,697,Active
4314,Vritika,Chada,Vritika Chada,Others,12-10-1954,71,Kolkata,Madhya Pradesh,Retired,613088,Current,13-01-2019,6,64229.65,469,Closed
4315,Priyansh,Rajagopalan,Priyansh Rajagopalan,Female,18-02-1988,37,Bangalore,Jharkhand,Engineer,357516,Current,05-08-2017,8,393118.43,810,No Loan
4316,Devansh,Thakur,Devansh Thakur,Male,23-08-1996,29,Bangalore,Punjab,Engineer,393660,Current,17-09-2024,1,143013.3,758,Closed
4317,Chirag,Kashyap,Chirag Kashyap,Male,13-02-1974,51,Chennai,Punjab,Retired,876970,Savings,14-02-2018,7,168333.78,640,Active
4318,Nayantara,Soni,Nayantara Soni,Female,15-06-1972,53,Bangalore,Tamil Nadu,Student,920350,Salary,11-06-2018,7,392750.86,763,Closed
4319,Charvi,Raman,Charvi Raman,Male,20-10-1989,36,Chennai,Haryana,Retired,403299,Fixed Deposit,26-05-2017,8,234411.36,672,Active
4320,Arhaan,Hegde,Arhaan Hegde,Male,26-08-2001,24,Ahmedabad,West Bengal,Other,825600,Fixed Deposit,03-08-2020,5,440025.41,667,Closed
4321,Rania,Khalsa,Rania Khalsa,Female,23-10-1977,48,Chennai,Uttar Pradesh,Student,129500,Savings,14-07-2018,7,405770.14,407,Closed
4322,Diya,Dua,Diya Dua,Others,23-07-1985,40,Hyderabad,Jharkhand,Engineer,237647,Savings,13-11-2021,3,436120.56,717,Active
4323,Aaina,Swamy,Aaina Swamy,Male,27-03-1999,26,Kolkata,Haryana,Business,306527,Fixed Deposit,03-08-2022,3,323663.95,697,Active
4324,Lakshay,Dara,Lakshay Dara,Others,25-10-1975,50,Bangalore,Manipur,Retired,505477,Savings,27-04-2021,4,481189.19,415,Active
4325,Armaan,Baral,Armaan Baral,Male,19-11-1964,60,Pune,Arunachal Pradesh,Doctor,704947,Current,28-05-2018,7,426367,555,Defaulted
4326,Hunar,Bhagat,Hunar Bhagat,Male,03-10-1994,31,Kolkata,Manipur,Doctor,622004,Savings,07-10-2017,8,381522.99,427,Active
4327,Samaira,Bansal,Samaira Bansal,Female,07-05-1963,62,Mumbai,Jharkhand,Teacher,466452,Current,21-04-2018,7,159310.35,534,Defaulted
4328,Prisha,Dutta,Prisha Dutta,Male,10-03-2007,18,Hyderabad,Odisha,Student,479064,Savings,04-06-2021,4,446184.31,456,Defaulted
4329,Adira,Jayaraman,Adira Jayaraman,Others,17-01-1971,54,Bangalore,Bihar,Business,72352,Current,16-12-2023,1,26791.15,323,Active
4330,Samiha,Raj,Samiha Raj,Male,11-08-1998,27,Ahmedabad,Jharkhand,Business,203004,Fixed Deposit,26-02-2025,0,67169.39,433,Closed
4331,Anika,Sagar,Anika Sagar,Female,08-01-2003,22,Kolkata,Arunachal Pradesh,Doctor,932881,Current,02-05-2019,6,313460.86,781,Closed
4332,Vihaan,Char,Vihaan Char,Others,20-07-1979,46,Hyderabad,Kerala,Other,602844,Fixed Deposit,05-06-2018,7,325750.54,647,Closed
4333,Arhaan,Trivedi,Arhaan Trivedi,Male,05-04-1959,66,Ahmedabad,West Bengal,Business,856261,Savings,05-08-2016,9,431622.54,734,Defaulted
4334,Kabir,Talwar,Kabir Talwar,Others,05-12-1971,53,Delhi,Meghalaya,Retired,418980,Fixed Deposit,23-05-2022,3,79009.39,607,Closed
4335,Vardaniya,Savant,Vardaniya Savant,Female,22-04-1986,39,Ahmedabad,West Bengal,Engineer,730858,Current,11-07-2022,3,344932.77,765,No Loan
4336,Himmat,Tandon,Himmat Tandon,Others,13-10-1976,49,Chennai,Karnataka,Other,801478,Savings,31-05-2023,2,290787.83,457,Active
4337,Nirvi,Dugar,Nirvi Dugar,Male,25-06-2005,20,Hyderabad,Tripura,Doctor,120098,Current,13-12-2022,2,147587.17,526,Closed
4338,Aarush,Virk,Aarush Virk,Male,27-04-1993,32,Bangalore,Uttar Pradesh,Engineer,444313,Current,23-11-2018,6,81140.97,542,Defaulted
4339,Zeeshan,Batra,Zeeshan Batra,Male,08-12-1965,59,Ahmedabad,Meghalaya,Retired,734929,Savings,11-01-2020,5,257948.83,344,No Loan
4340,Arnav,Wagle,Arnav Wagle,Female,13-07-1977,48,Mumbai,Chhattisgarh,Business,317199,Fixed Deposit,14-04-2018,7,293979.27,391,No Loan
4341,Lavanya,Kota,Lavanya Kota,Female,05-02-1971,54,Delhi,Himachal Pradesh,Retired,196060,Savings,27-06-2024,1,335742.51,491,No Loan
4342,Zeeshan,Bahl,Zeeshan Bahl,Others,12-07-1968,57,Pune,Tripura,Other,257954,Current,01-11-2018,6,146450.58,663,Active
4343,Riya,Garg,Riya Garg,Others,24-05-1955,70,Delhi,Uttar Pradesh,Other,795753,Salary,25-11-2021,3,46007.65,434,Closed
4344,Shayak,Agarwal,Shayak Agarwal,Male,09-08-1996,29,Bangalore,Bihar,Business,200544,Fixed Deposit,09-02-2022,3,383585.91,579,No Loan
4345,Krish,Cherian,Krish Cherian,Male,15-08-1987,38,Ahmedabad,Chhattisgarh,Student,594628,Savings,15-04-2024,1,479658.48,670,Defaulted
4346,Raghav,Lanka,Raghav Lanka,Others,23-05-1977,48,Kolkata,Madhya Pradesh,Student,769309,Current,09-05-2024,1,394291.73,520,Defaulted
4347,Adira,Solanki,Adira Solanki,Female,29-09-1990,35,Ahmedabad,Telangana,Doctor,676590,Savings,10-02-2019,6,429328.32,624,Closed
4348,Saira,Rajagopal,Saira Rajagopal,Others,12-06-1957,68,Kolkata,Nagaland,Business,817028,Salary,03-07-2023,2,250019.05,469,No Loan
4349,Tanya,Kari,Tanya Kari,Others,06-07-1974,51,Kolkata,Arunachal Pradesh,Other,537243,Current,05-12-2024,0,425143.81,680,Defaulted
4350,Advik,Jani,Advik Jani,Others,14-02-1974,51,Delhi,Odisha,Doctor,594426,Salary,03-06-2021,4,269653.71,799,No Loan
4351,Anika,Thakkar,Anika Thakkar,Male,08-06-1997,28,Chennai,Maharashtra,Student,463574,Current,31-10-2016,8,425538.47,848,Defaulted
4352,Mehul,Dugar,Mehul Dugar,Female,23-04-1986,39,Hyderabad,Uttarakhand,Student,713907,Salary,29-06-2025,0,121511.61,791,No Loan
4353,Alisha,Deo,Alisha Deo,Others,22-12-1994,30,Mumbai,Jharkhand,Other,538466,Fixed Deposit,23-07-2019,6,190600.02,684,Defaulted
4354,Manikya,Sami,Manikya Sami,Male,19-02-1999,26,Mumbai,Odisha,Business,941808,Salary,03-06-2016,9,172693.67,599,No Loan
4355,Prerak,Agate,Prerak Agate,Male,22-01-1972,53,Kolkata,Mizoram,Business,694219,Salary,25-06-2022,3,175785.91,607,Active
4356,Madhup,Tara,Madhup Tara,Female,13-05-1970,55,Kolkata,Manipur,Business,226951,Savings,14-06-2016,9,443974.47,307,Active
4357,Aarav,Kale,Aarav Kale,Others,10-01-1971,54,Ahmedabad,Arunachal Pradesh,Teacher,937964,Fixed Deposit,08-07-2022,3,285770.9,507,Defaulted
4358,Heer,Talwar,Heer Talwar,Others,11-12-1959,65,Pune,Nagaland,Retired,912210,Salary,02-06-2020,5,373200.24,325,No Loan
4359,Damini,Vig,Damini Vig,Female,15-02-1983,42,Delhi,Telangana,Student,632060,Current,16-01-2016,9,6751.48,485,Defaulted
4360,Tiya,Rama,Tiya Rama,Male,11-12-2006,18,Kolkata,Sikkim,Business,128478,Current,21-12-2020,4,155324.79,350,Defaulted
4361,Kavya,Chhabra,Kavya Chhabra,Female,01-04-1958,67,Pune,Nagaland,Doctor,527569,Fixed Deposit,18-03-2024,1,349287.92,459,Active
4362,Reyansh,Sridhar,Reyansh Sridhar,Female,07-10-1999,26,Chennai,Bihar,Other,621050,Savings,28-02-2025,0,435882.1,504,Defaulted
4363,Jhanvi,Seshadri,Jhanvi Seshadri,Female,29-09-1970,55,Pune,Karnataka,Engineer,214355,Current,20-05-2022,3,100342.07,310,No Loan
4364,Neysa,Chaudhry,Neysa Chaudhry,Male,29-10-1966,59,Pune,Andhra Pradesh,Doctor,789282,Savings,13-01-2025,0,24082.84,708,Active
4365,Dhanush,Gala,Dhanush Gala,Male,20-05-2001,24,Kolkata,Rajasthan,Doctor,764780,Fixed Deposit,26-01-2023,2,431354.63,839,Active
4366,Akarsh,Bawa,Akarsh Bawa,Female,24-06-1971,54,Kolkata,Chhattisgarh,Teacher,912000,Savings,05-12-2023,1,124126.96,686,Active
4367,Jayan,Saha,Jayan Saha,Others,05-10-2005,20,Bangalore,Jharkhand,Teacher,941522,Salary,27-02-2020,5,167573.64,774,Defaulted
4368,Zeeshan,Buch,Zeeshan Buch,Others,24-06-2000,25,Delhi,Maharashtra,Other,876651,Current,20-02-2020,5,334959.29,506,Active
4369,Taran,Bava,Taran Bava,Others,26-08-1968,57,Hyderabad,Tripura,Other,913601,Savings,21-07-2018,7,135759.17,647,Defaulted
4370,Hrishita,Saraf,Hrishita Saraf,Female,01-06-1974,51,Chennai,Nagaland,Retired,563671,Current,11-01-2021,4,208692.3,343,No Loan
4371,Dhanuk,Brahmbhatt,Dhanuk Brahmbhatt,Female,01-04-1998,27,Delhi,West Bengal,Student,669253,Salary,06-12-2016,8,344865.43,441,No Loan
4372,Nakul,Bali,Nakul Bali,Male,11-01-1963,62,Mumbai,Tripura,Doctor,247912,Fixed Deposit,27-10-2015,9,429477.36,748,Defaulted
4373,Jayesh,Bhandari,Jayesh Bhandari,Male,09-03-2007,18,Mumbai,Tripura,Engineer,245767,Current,11-05-2020,5,393047.63,434,Active
4374,Gatik,Krishna,Gatik Krishna,Others,22-06-1985,40,Pune,Tripura,Retired,306281,Fixed Deposit,04-07-2021,4,448339.96,476,No Loan
4375,Diya,Bhat,Diya Bhat,Male,22-02-1991,34,Pune,Meghalaya,Retired,154754,Current,06-09-2023,2,347715.54,440,Active
4376,Vedika,Barman,Vedika Barman,Female,22-03-2000,25,Kolkata,Kerala,Teacher,672276,Savings,01-07-2020,5,472547.41,355,Defaulted
4377,Jayesh,Hari,Jayesh Hari,Others,10-01-1961,64,Hyderabad,Uttar Pradesh,Other,521558,Fixed Deposit,09-10-2021,4,369733.98,718,Defaulted
4378,Ojas,Seshadri,Ojas Seshadri,Female,25-08-1967,58,Ahmedabad,Andhra Pradesh,Student,577732,Savings,15-01-2025,0,421843.29,307,No Loan
4379,Chirag,Bumb,Chirag Bumb,Others,23-12-1996,28,Mumbai,Chhattisgarh,Retired,220023,Savings,27-03-2017,8,371706.51,796,No Loan
4380,Elakshi,Tandon,Elakshi Tandon,Male,16-01-1978,47,Kolkata,Tamil Nadu,Retired,726667,Savings,29-06-2018,7,266810.15,544,Active
4381,Anvi,Shukla,Anvi Shukla,Male,27-02-1991,34,Hyderabad,Rajasthan,Business,150388,Salary,25-01-2019,6,127078.84,530,Active
4382,Shlok,Varkey,Shlok Varkey,Male,04-09-1978,47,Hyderabad,Madhya Pradesh,Teacher,947200,Salary,09-04-2016,9,155114.79,474,Defaulted
4383,Ehsaan,Swamy,Ehsaan Swamy,Female,06-04-2006,19,Bangalore,Mizoram,Student,891860,Savings,13-02-2023,2,148170.64,689,No Loan
4384,Lakshit,Chacko,Lakshit Chacko,Female,25-07-2007,18,Chennai,Gujarat,Retired,309779,Salary,11-08-2022,3,48691.65,599,No Loan
4385,Urvi,Raj,Urvi Raj,Others,10-01-1997,28,Kolkata,Telangana,Other,948453,Salary,27-12-2023,1,141686.51,311,Closed
4386,Shanaya,Comar,Shanaya Comar,Female,21-03-2002,23,Mumbai,Uttarakhand,Business,974850,Current,25-11-2016,8,27150.44,531,Closed
4387,Ivana,Solanki,Ivana Solanki,Male,23-06-1999,26,Pune,Manipur,Teacher,276846,Fixed Deposit,04-03-2024,1,360907.7,577,No Loan
4388,Nayantara,Gour,Nayantara Gour,Male,12-02-1981,44,Pune,Gujarat,Business,764335,Current,31-03-2021,4,325396.13,602,Closed
4389,Alisha,Chandra,Alisha Chandra,Male,15-08-1957,68,Delhi,Andhra Pradesh,Student,202212,Savings,20-05-2016,9,196578.65,376,Defaulted
4390,Advik,Salvi,Advik Salvi,Male,13-08-1993,32,Hyderabad,Kerala,Retired,882853,Salary,23-10-2021,4,56094.34,323,No Loan
4391,Zeeshan,Shere,Zeeshan Shere,Male,28-11-1998,26,Chennai,Uttarakhand,Business,858140,Salary,11-07-2021,4,466134.82,824,No Loan
4392,Anahi,Basak,Anahi Basak,Female,09-04-1955,70,Chennai,Chhattisgarh,Student,991134,Salary,15-02-2021,4,18755.49,626,Defaulted
4393,Jhanvi,Sinha,Jhanvi Sinha,Female,18-04-1961,64,Hyderabad,Bihar,Student,482811,Fixed Deposit,14-08-2024,1,382254.37,788,Defaulted
4394,Anika,Kota,Anika Kota,Male,10-02-1995,30,Delhi,Nagaland,Other,670309,Current,27-01-2018,7,116559.91,463,Closed
4395,Fateh,Ratta,Fateh Ratta,Female,20-04-1992,33,Mumbai,Uttar Pradesh,Business,229380,Savings,24-07-2021,4,405341.35,723,Closed
4396,Nirvaan,Dugal,Nirvaan Dugal,Female,22-12-1956,68,Pune,Nagaland,Retired,114789,Salary,27-02-2021,4,470626.66,681,Closed
4397,Armaan,Varughese,Armaan Varughese,Male,24-09-1983,42,Bangalore,Bihar,Retired,96086,Savings,03-10-2020,5,93730.2,367,Active
4398,Nitya,Biswas,Nitya Biswas,Others,02-07-1958,67,Hyderabad,Tamil Nadu,Business,349003,Current,14-11-2020,4,213846.3,690,Closed
4399,Indrans,Dey,Indrans Dey,Male,04-05-1972,53,Delhi,Karnataka,Retired,601972,Fixed Deposit,22-03-2022,3,12113.96,558,Closed
4400,Eva,Gopal,Eva Gopal,Others,21-10-1982,43,Bangalore,Assam,Retired,161088,Fixed Deposit,11-01-2017,8,212821.92,394,No Loan
4401,Seher,Doctor,Seher Doctor,Male,02-09-1988,37,Kolkata,Maharashtra,Other,464423,Salary,04-01-2021,4,141037.15,545,Closed
4402,Raunak,Gade,Raunak Gade,Others,24-04-1956,69,Pune,Goa,Student,640387,Salary,17-03-2016,9,77529.05,486,Defaulted
4403,Hiran,Lala,Hiran Lala,Others,15-03-2003,22,Pune,Punjab,Doctor,660381,Current,07-05-2017,8,393697.36,672,Defaulted
4404,Taran,Bhandari,Taran Bhandari,Male,25-07-1995,30,Pune,Bihar,Doctor,230761,Salary,20-06-2017,8,180720.91,707,Active
4405,Samar,Wali,Samar Wali,Female,28-09-1972,53,Delhi,Bihar,Student,905083,Salary,11-06-2021,4,144679.11,640,No Loan
4406,Lakshit,Manne,Lakshit Manne,Female,12-03-1967,58,Delhi,Uttar Pradesh,Business,608181,Savings,27-07-2025,0,442153.57,469,Active
4407,Badal,Devi,Badal Devi,Female,17-02-1960,65,Mumbai,Jharkhand,Student,561024,Savings,14-09-2019,6,25149.55,535,Defaulted
4408,Tanya,Madan,Tanya Madan,Female,11-07-2006,19,Delhi,West Bengal,Teacher,660706,Fixed Deposit,14-02-2025,0,126849,356,No Loan
4409,Kashvi,Virk,Kashvi Virk,Female,09-03-1960,65,Chennai,Tamil Nadu,Business,195074,Current,06-02-2025,0,242212.64,398,Defaulted
4410,Ishita,Saha,Ishita Saha,Others,04-12-1991,33,Hyderabad,Jharkhand,Teacher,959497,Current,26-10-2020,4,229200.99,624,Defaulted
